Station Number,2022082818,2022082821,2022082824,2022082903,2022082906,2022082909,2022082912,2022082915,2022082918,2022082921,2022082924,2022083003,2022083006,2022083009,2022083012,2022083015,2022083018,2022083021,2022083024
11001,18,16,16,16,17,20,21,19,17,15,16,16,16,20,23,23,18,16,16
11016,18,17,17,16,17,20,21,20,17,18,17,16,17,21,23,23,20,19,18
11046,16,16,16,15,16,19,20,20,16,17,18,18,18,21,23,23,18,18,18
11076,17,15,14,13,14,19,21,21,15,15,14,13,15,21,23,22,18,16,15
11121,18,15,15,13,15,20,21,20,16,15,14,13,13,20,23,24,18,14,13
11151,18,17,16,15,16,19,20,19,17,17,17,17,18,21,23,23,20,18,18
11176,18,16,16,15,16,20,21,20,17,16,15,14,14,20,23,22,18,16,15
11206,18,15,15,15,15,20,23,24,17,15,14,14,15,20,23,22,19,16,16
11276,18,14,14,13,14,20,21,21,17,14,14,13,14,19,23,23,19,15,15
11291,18,16,16,15,16,21,23,23,19,17,16,14,15,21,23,21,19,17,17
11316,17,15,15,13,14,20,21,22,17,14,13,12,14,20,24,23,18,16,16
12011,18,16,16,15,15,20,21,22,18,14,14,12,15,20,23,23,19,15,15
12041,17,15,15,15,14,19,20,21,16,14,14,13,15,19,22,22,19,16,16
12141,17,16,14,14,14,19,20,20,16,14,14,13,15,19,21,22,19,17,17
12181,18,15,14,14,14,20,20,20,16,13,13,14,15,19,21,21,18,17,16
12231,16,15,14,15,15,20,20,20,17,13,13,13,15,20,20,20,18,16,15
12261,17,15,15,14,16,21,21,21,18,15,14,14,15,20,21,22,18,18,18
12266,16,15,14,14,15,19,20,21,17,14,14,13,15,21,21,21,18,17,16
12301,17,16,15,14,16,21,21,21,18,15,15,13,15,20,21,22,19,19,19
12386,17,15,14,13,15,20,21,20,17,14,14,13,15,19,21,22,19,17,16
12396,17,15,14,14,15,19,21,21,17,15,14,14,15,19,21,22,19,17,16
12411,16,14,14,12,14,17,19,19,16,14,14,12,14,18,19,20,18,16,15
12442,18,16,15,14,16,20,22,22,17,16,15,15,16,19,22,23,20,19,18
12451,17,16,16,14,16,20,21,22,18,17,16,15,16,19,22,23,20,18,17
12512,16,15,14,14,14,19,20,20,17,15,14,14,15,18,21,22,18,17,16
12551,16,14,13,12,14,20,21,21,17,15,14,13,14,18,21,22,19,17,16
12596,18,16,15,14,15,20,21,22,20,17,15,15,15,19,22,23,20,18,18
12626,18,15,13,13,14,19,20,21,18,15,14,14,15,18,22,23,19,18,17
12632,17,15,13,12,13,19,20,21,18,15,14,13,15,18,22,22,18,17,16
12691,17,15,12,11,13,18,20,21,18,15,13,12,14,16,21,20,18,17,16
12746,16,16,14,12,12,18,20,20,16,14,14,12,14,16,20,20,17,16,16
15041,14,13,12,13,14,18,19,19,13,12,12,12,14,18,20,21,15,14,15
15076,17,14,14,12,14,19,20,20,17,14,13,13,15,19,21,21,18,16,17
13061,18,16,17,17,17,21,22,21,16,14,14,14,16,20,23,23,18,15,16
13086,18,16,17,16,17,20,21,21,17,15,14,14,16,21,23,23,19,17,17
13121,18,16,16,17,17,20,20,20,17,14,14,14,16,21,22,22,19,16,17
13146,16,16,17,16,17,21,22,21,16,17,18,18,19,21,23,23,19,19,20
13181,18,17,17,17,19,21,21,20,18,16,16,15,17,21,23,22,20,19,19
13261,17,15,15,15,16,21,21,21,17,15,13,13,16,21,22,22,18,17,17
13277,17,16,16,17,18,21,22,20,17,16,15,15,17,21,22,21,20,19,19
13311,18,16,15,17,18,22,22,21,17,14,14,15,17,22,22,23,19,19,19
13321,16,14,14,13,15,20,21,20,16,14,14,14,16,20,22,22,19,18,18
14026,18,17,16,16,17,21,22,21,17,14,14,14,17,22,23,23,20,20,20
14071,19,16,17,16,16,22,23,22,17,15,14,14,16,21,23,23,19,19,19
14101,18,17,15,15,15,20,23,22,19,17,16,15,15,20,21,21,19,18,18
14116,19,15,15,16,18,23,23,22,19,18,17,16,17,23,24,24,21,20,19
14121,18,16,15,15,16,21,22,21,18,17,17,15,16,21,23,22,19,18,19
14136,17,16,15,14,15,21,22,22,18,17,16,15,17,20,21,22,19,18,18
14163,18,18,17,17,18,21,22,21,20,19,19,18,19,22,23,23,21,21,21
14206,19,16,15,13,15,20,21,20,19,17,17,15,17,20,21,20,19,19,19
14286,17,15,14,14,16,19,20,20,17,17,16,16,17,18,19,20,18,18,18
15116,16,15,14,14,15,20,22,22,17,15,14,14,16,19,21,22,18,17,17
15161,17,15,13,13,15,20,21,21,16,15,14,14,15,20,21,22,19,18,17
15231,17,14,13,12,14,20,21,21,17,14,13,13,15,20,21,21,19,17,17
15241,17,16,15,14,15,20,21,21,17,16,15,14,16,20,22,21,19,18,18
15251,18,16,15,14,15,19,21,21,18,15,14,14,14,20,22,23,20,18,17
15311,19,16,16,15,15,20,23,21,17,16,15,14,15,20,22,21,19,18,18
15321,19,16,15,14,16,20,22,22,18,16,15,14,15,20,22,22,19,18,18
15356,18,17,16,15,16,21,21,21,18,17,15,16,16,20,22,22,20,19,19
15431,20,18,16,15,17,21,23,22,19,18,18,17,18,21,22,22,20,19,19
15442,17,15,13,13,14,19,20,20,17,14,14,14,15,18,20,20,18,18,18
16026,16,14,14,13,16,22,23,23,16,15,15,15,16,22,23,22,18,16,16
16061,18,16,17,17,18,21,23,22,19,16,17,17,18,21,23,23,21,19,19
16076,17,14,14,14,15,21,21,20,18,15,15,15,15,22,22,23,20,18,17
16091,19,17,16,16,17,21,22,21,19,18,17,16,17,22,22,23,21,20,19
16156,18,16,16,16,16,21,23,22,19,17,16,16,17,22,24,23,21,19,18
16206,19,16,16,15,14,20,21,21,18,16,15,15,16,20,23,23,20,19,18
16217,17,15,14,15,14,20,21,19,18,16,15,15,15,20,21,22,20,18,18
16252,17,16,16,16,16,21,22,22,17,17,16,17,18,21,23,22,19,19,19
16281,14,13,13,12,14,18,19,19,16,14,15,15,16,19,21,21,18,17,17
16286,15,14,13,12,12,19,20,20,16,14,14,13,14,20,22,23,18,16,16
16321,18,15,15,14,14,20,21,21,18,15,15,16,17,21,22,22,19,18,18
17036,19,16,14,14,17,21,23,21,18,16,16,14,17,22,23,22,19,16,16
17076,18,14,13,13,16,20,22,21,18,15,15,14,16,21,22,20,19,15,16
17091,16,14,13,13,14,20,21,21,17,14,14,13,15,21,23,22,18,15,14
17112,19,17,16,15,16,21,24,22,19,18,17,16,17,22,23,21,20,19,18
17166,19,16,15,13,15,21,21,21,17,17,16,16,17,22,23,21,19,18,18
17196,17,15,14,13,15,19,20,21,17,14,14,12,15,21,22,21,18,16,15
17246,19,17,15,12,15,21,23,22,18,17,15,15,16,23,23,24,19,18,18
17306,19,16,14,12,13,20,21,21,17,16,15,14,15,21,22,22,20,18,16
17316,18,15,14,12,14,20,21,21,16,15,14,13,15,21,21,21,18,17,17
17341,18,18,16,15,16,22,21,20,18,17,16,16,17,22,22,23,19,19,18
17351,18,17,17,15,16,20,22,22,16,16,15,14,17,23,23,23,19,17,17
17482,16,14,12,13,14,18,20,20,15,14,13,12,13,18,21,21,17,15,14
17501,18,15,13,11,13,20,21,21,18,16,14,14,15,21,21,22,19,17,16
17521,18,16,14,12,13,20,21,20,18,17,15,15,15,20,21,21,19,19,18
17546,17,16,15,14,15,21,23,22,19,17,16,16,17,22,22,22,19,18,17
17561,18,17,16,14,15,21,23,22,18,17,15,15,17,23,23,24,20,19,17
17596,17,15,13,10,12,18,20,20,16,16,14,13,14,19,21,20,18,17,16
17607,18,14,14,12,13,19,21,20,18,16,15,14,15,20,21,21,18,18,17
17631,17,16,15,14,14,20,22,21,18,15,15,14,16,21,22,22,18,18,17
17717,18,16,15,13,13,20,21,20,18,16,14,13,15,21,22,22,19,18,18
18038,18,17,16,15,16,22,23,23,17,16,15,14,16,21,22,22,18,17,16
18136,19,18,17,16,17,22,22,21,18,17,16,15,17,20,21,22,19,18,17
18161,17,17,17,15,16,21,23,21,17,16,15,15,16,21,21,19,17,17,17
18171,18,17,17,16,16,21,21,20,17,17,15,15,16,21,23,21,18,18,18
18256,18,17,17,16,17,22,22,21,17,15,14,15,17,22,22,21,17,17,17
18273,19,17,18,17,17,21,23,21,16,16,16,16,17,21,21,20,18,17,17
18281,18,17,17,16,18,22,24,23,16,17,16,16,18,21,22,20,17,16,16
18311,18,17,16,14,16,21,23,21,16,15,15,15,16,21,20,18,16,16,17
19021,16,16,14,12,14,19,20,19,16,15,14,13,15,20,20,20,17,18,17
19051,16,16,16,15,15,20,20,19,16,16,14,15,16,19,19,19,17,17,17
19076,17,15,15,12,13,19,20,18,17,14,13,12,15,19,21,20,17,17,17
19151,17,18,17,17,16,21,22,20,17,16,14,15,16,21,21,19,17,17,17
19191,19,18,16,15,15,21,23,20,18,16,15,15,16,20,22,20,18,17,17
19261,19,16,13,12,13,22,23,21,18,15,14,13,16,21,22,20,18,18,17
19311,18,17,17,14,15,22,22,20,17,16,16,16,18,21,20,18,17,17,18
19376,17,18,17,15,15,21,21,19,17,17,15,16,17,21,21,19,17,17,17
19416,18,16,13,12,13,21,23,21,17,16,15,15,17,21,19,20,17,18,17
