Station Number,2022092909,2022092912,2022092915,2022092918,2022092921,2022092924,2022093003,2022093006,2022093009,2022093012,2022093015,2022093018,2022093021,2022093024,2022100103,2022100106,2022100109,2022100112,2022100115,2022100118,2022100121,2022100124
11001,19,17,16,11,11,11,10,12,19,21,22,17,15,15,15,15,19,21,18,11,11,10
11016,19,19,17,13,12,12,12,13,19,21,21,17,17,17,16,15,18,20,19,12,12,12
11046,20,18,17,11,11,12,12,15,19,22,21,17,17,17,16,15,18,20,18,12,11,12
11076,19,17,15,11,10,9,8,9,18,22,21,16,15,14,14,15,18,21,20,11,10,10
11121,20,20,18,12,8,7,5,9,19,21,21,17,15,15,14,14,17,20,19,11,9,9
11151,19,20,18,12,11,10,11,14,19,22,22,17,18,18,17,16,18,20,19,13,12,13
11176,19,19,18,12,10,9,9,11,19,21,21,17,16,16,15,16,18,20,19,13,10,11
11206,20,17,16,11,10,9,8,11,17,22,21,17,16,16,16,16,18,21,20,13,11,10
11276,19,20,18,11,9,8,8,9,17,22,22,17,16,15,14,13,17,19,19,13,11,11
11291,21,17,15,12,11,11,10,10,16,21,21,17,16,16,16,16,19,21,21,15,12,12
11316,19,19,17,11,9,7,5,7,15,22,22,17,16,15,13,12,17,20,20,15,10,11
12011,20,21,20,11,9,8,6,8,18,23,22,17,16,16,15,15,18,20,19,15,11,12
12041,16,20,18,11,9,7,9,10,15,21,22,16,16,15,14,13,16,19,19,15,12,12
12141,15,19,19,12,9,8,9,10,15,21,21,16,15,15,14,13,16,21,20,15,14,12
12181,17,21,20,11,9,8,10,10,16,21,22,15,14,15,15,14,17,21,21,15,15,13
12231,17,20,18,11,8,6,9,10,17,21,21,16,13,13,13,11,15,19,20,15,14,12
12261,17,21,21,13,10,8,9,11,17,22,22,17,16,15,15,14,18,21,21,17,16,15
12266,16,20,21,13,10,11,12,11,18,21,22,16,14,13,14,14,18,20,21,16,15,14
12301,17,20,21,14,11,8,11,11,18,22,22,18,17,16,16,15,18,20,21,17,17,15
12386,15,21,21,14,10,10,11,12,17,22,22,16,13,14,13,12,17,20,20,16,15,15
12396,15,21,21,15,11,11,11,11,18,22,23,17,15,14,13,13,17,20,20,17,15,15
12411,14,19,19,13,11,9,9,9,15,20,21,15,12,11,8,8,16,18,19,15,14,13
12442,15,20,21,17,13,11,11,11,17,22,22,19,17,16,15,15,19,20,21,19,17,16
12451,16,20,20,16,14,12,11,11,18,22,23,18,16,15,14,14,19,21,20,19,16,15
12512,16,19,19,15,13,12,10,10,18,21,21,16,15,14,13,14,19,19,20,17,15,15
12551,16,20,20,14,12,11,10,9,18,22,22,16,14,13,13,13,19,20,21,17,14,14
12596,17,21,21,17,14,12,10,11,19,23,23,18,16,15,15,15,20,22,22,20,17,16
12626,16,21,21,16,14,13,10,11,18,22,23,18,15,14,14,15,19,22,22,19,16,15
12632,16,20,21,15,13,12,10,11,19,22,22,16,13,12,13,14,19,21,21,18,16,14
12691,15,20,20,15,13,11,10,11,17,21,22,16,14,12,13,14,18,21,20,18,16,15
12746,12,21,20,13,11,11,11,12,16,21,22,15,13,12,11,12,16,21,20,16,14,14
15041,16,21,20,11,8,6,8,8,15,21,20,13,14,13,13,13,16,19,18,14,14,12
15076,16,20,21,14,10,8,10,10,15,22,22,16,14,14,15,13,17,21,20,16,15,14
13061,20,20,20,12,9,7,8,13,20,23,22,17,17,17,16,16,19,19,19,14,12,12
13086,21,20,19,12,10,9,10,12,18,22,22,18,17,17,17,17,19,20,19,16,12,12
13121,20,21,20,13,11,8,10,11,18,21,21,17,17,16,17,17,20,19,19,17,14,13
