Station Number,2022090603,2022090606,2022090609,2022090612,2022090615,2022090618,2022090621,2022090624,2022090703,2022090706,2022090709,2022090712,2022090715,2022090718,2022090721,2022090724,2022090803,2022090806,2022090809,2022090812,2022090815,2022090818,2022090821,2022090824
11001,21,20,22,24,23,19,18,18,20,18,22,22,22,18,16,16,15,16,21,22,22,18,17,17
11016,21,22,23,26,26,21,20,19,21,20,23,23,22,19,18,17,15,16,21,22,21,18,18,18
11046,21,20,22,24,26,21,18,18,19,18,23,22,20,17,17,16,15,16,20,21,20,17,18,17
11076,19,18,22,24,25,19,18,18,20,17,21,22,22,19,16,14,14,15,21,22,22,18,16,16
11121,20,18,22,27,27,22,19,18,20,19,22,23,22,18,15,13,13,13,19,21,22,17,16,16
11151,21,21,24,27,28,23,18,20,21,19,22,23,22,17,16,16,16,16,20,21,21,18,18,18
11176,21,20,23,28,27,23,20,19,21,19,22,23,22,18,16,15,14,13,19,21,20,17,17,17
11206,20,19,22,26,26,21,19,19,20,20,22,23,23,21,19,16,16,17,20,22,22,19,17,17
11276,20,19,22,28,28,22,18,17,19,21,22,23,24,20,18,13,13,15,19,21,22,17,16,17
11291,20,19,23,25,24,22,20,19,20,19,22,23,24,22,21,18,17,18,21,23,23,19,18,19
11316,19,19,22,28,26,21,18,18,19,21,22,23,23,21,19,16,13,14,19,22,22,18,16,16
12011,19,18,23,27,27,22,18,18,19,20,22,24,23,20,18,15,14,15,19,22,22,18,16,16
12041,18,19,21,26,27,22,18,18,20,20,21,23,23,20,19,16,15,15,18,21,22,18,17,16
12141,19,18,22,26,26,21,18,18,21,21,23,22,22,20,19,17,14,15,19,20,21,18,16,15
12181,19,18,22,26,26,21,18,17,20,21,22,22,22,19,18,17,15,15,19,21,20,17,15,14
12231,17,17,23,26,26,21,16,17,20,22,23,23,22,19,17,17,14,14,19,20,21,17,14,13
12261,18,18,24,26,27,21,18,18,20,21,23,24,23,20,17,17,16,16,20,21,21,17,15,14
12266,16,17,23,26,26,21,17,17,20,21,22,23,23,19,17,17,15,15,20,20,21,16,15,13
12301,18,19,24,27,26,21,18,18,20,20,22,24,24,20,18,18,17,17,21,21,21,18,17,15
12386,16,17,23,26,26,19,16,17,20,20,22,22,23,18,16,17,15,14,19,21,21,16,14,12
12396,17,16,23,26,26,20,18,19,19,20,22,24,23,19,17,17,15,15,19,20,20,17,15,13
12411,14,14,21,25,25,19,16,18,18,17,20,21,21,18,16,16,15,14,18,19,19,16,14,12
12442,18,18,23,26,25,20,19,19,20,19,22,23,23,20,18,17,17,17,20,21,21,19,17,15
12451,19,18,24,27,26,21,20,20,21,20,23,24,23,20,18,18,17,17,20,21,21,18,16,15
12512,17,17,24,25,25,18,17,16,18,19,23,22,23,19,17,17,15,16,20,20,20,16,15,13
12551,17,17,23,25,25,18,18,18,19,19,23,23,23,20,18,17,14,15,19,20,21,17,15,12
12596,17,19,25,25,24,20,20,21,21,20,24,25,25,21,19,18,15,17,21,21,22,20,16,14
12626,18,18,22,24,24,19,19,19,21,20,22,23,24,21,19,17,15,16,20,21,22,19,16,14
12632,17,18,22,24,24,18,18,19,21,19,22,23,23,20,17,16,14,15,20,21,20,17,15,12
12691,17,17,20,23,23,18,17,17,21,20,22,23,23,19,18,17,15,15,20,21,20,18,15,12
12746,16,17,21,25,25,17,16,18,17,18,21,24,23,17,15,15,14,15,19,20,20,16,13,12
15041,17,17,22,24,24,17,15,15,18,19,20,21,20,17,16,14,11,11,18,19,19,15,13,12
15076,18,17,22,25,25,19,17,17,19,19,21,22,22,18,16,16,14,14,19,20,20,16,15,13
13061,20,20,24,29,29,21,18,20,21,19,23,24,23,19,18,16,15,15,19,22,22,17,17,18
13086,20,20,25,28,27,21,19,19,21,20,22,25,24,20,19,17,16,15,20,22,22,18,18,18
13121,20,20,25,28,29,21,18,19,21,19,22,24,23,21,19,17,16,16,20,21,20,18,17,17
13146,20,21,24,27,26,20,17,19,20,18,22,23,22,19,18,16,16,18,22,22,21,18,18,18
13181,21,20,25,28,28,23,19,20,21,20,23,25,24,22,19,17,16,17,21,22,21,19,17,18
13261,21,20,24,26,27,20,17,17,20,20,22,24,24,19,17,15,13,13,20,22,22,17,15,13
13277,21,20,24,27,27,21,17,19,21,19,22,23,23,21,20,18,17,16,21,21,21,19,18,17
13311,21,20,25,28,28,20,18,20,20,18,23,24,24,20,20,17,16,17,22,23,22,18,17,16
13321,20,18,23,25,26,19,17,19,20,18,21,22,22,19,17,16,13,13,20,22,21,17,15,13
14026,21,22,24,25,25,20,18,21,22,20,23,24,24,20,19,18,16,16,20,21,22,19,16,15
14071,21,21,24,24,25,19,19,21,22,19,22,24,24,19,18,17,15,16,21,22,22,18,15,14
14101,20,20,24,24,23,19,19,20,21,20,23,24,24,19,18,17,16,15,21,22,22,18,17,15
14116,20,22,25,23,23,20,20,21,20,18,23,26,25,20,19,18,15,16,22,24,23,18,17,16
14121,21,20,24,23,22,19,19,21,20,19,22,24,24,19,18,17,16,15,20,22,22,18,17,15
14136,20,20,24,23,22,19,19,20,21,19,23,25,24,18,18,17,16,15,22,23,23,17,16,15
14163,20,21,24,23,22,20,20,21,21,19,22,24,24,22,22,21,18,18,20,22,22,21,19,18
14206,20,20,23,22,21,19,19,21,22,19,22,23,23,19,19,18,15,14,21,22,23,19,17,15
14286,18,19,20,19,19,18,18,20,19,17,20,21,20,18,18,18,17,16,19,21,21,18,17,16
15116,19,19,24,26,26,20,17,20,21,20,22,24,23,19,17,16,15,14,19,21,21,17,15,13
15161,18,18,24,26,26,19,17,18,19,19,23,24,24,19,17,17,15,15,20,21,21,17,15,14
15231,20,19,24,26,26,19,17,19,19,18,21,23,23,19,17,17,14,13,20,21,21,17,15,13
15241,19,19,24,27,26,20,18,20,20,19,23,25,24,20,19,18,16,16,20,21,21,18,17,15
15251,17,17,22,25,25,20,18,20,20,19,22,24,24,20,18,17,15,16,20,21,22,18,16,14
15311,20,20,23,24,23,19,18,20,21,20,23,24,25,19,18,17,15,16,20,22,23,18,16,13
15321,20,20,25,26,25,19,19,20,21,20,23,25,25,19,18,18,16,17,20,21,22,18,17,15
15356,20,21,23,25,24,20,19,21,22,20,22,24,24,20,19,19,17,16,22,22,23,19,18,16
15431,21,20,25,23,23,20,20,21,22,20,23,25,25,19,19,19,17,16,22,23,23,19,19,16
15442,19,20,22,23,23,18,18,19,21,19,21,23,24,18,18,17,15,15,20,21,21,17,16,14
16026,19,19,26,28,27,20,19,20,18,18,23,25,24,19,17,14,13,14,21,24,24,17,15,14
16061,21,21,24,27,26,22,21,22,19,19,22,25,24,20,19,17,17,17,20,22,22,18,18,18
16076,22,22,26,26,25,20,20,22,19,18,22,24,24,20,19,17,15,15,20,22,22,17,16,15
16091,21,20,24,27,25,21,20,21,19,18,23,25,25,21,20,19,17,17,20,21,23,18,18,16
16156,22,21,25,26,26,22,21,22,19,17,21,25,25,21,20,17,15,15,21,23,23,18,16,15
16206,20,19,24,24,23,21,21,22,18,17,21,22,22,21,19,16,13,13,19,23,22,18,16,14
16217,20,19,24,24,23,20,20,20,18,16,20,23,23,20,20,17,14,12,19,21,22,18,16,14
16252,20,20,24,23,23,20,20,22,18,17,21,23,23,21,20,18,16,16,20,22,22,17,17,17
16281,21,19,23,21,20,19,19,19,18,16,19,21,21,18,17,16,14,13,17,20,21,17,14,13
16286,20,18,23,21,21,18,20,19,17,16,20,22,22,19,18,16,11,11,18,21,21,18,14,11
16321,21,20,24,23,22,20,21,22,18,17,21,23,23,21,19,15,12,12,20,24,24,18,14,13
17036,21,19,24,26,26,24,18,17,20,22,24,25,24,20,19,18,15,17,22,22,22,18,17,16
17076,20,19,23,26,27,21,17,17,19,21,23,24,23,20,17,17,14,17,22,21,21,17,16,15
17091,19,18,25,27,27,21,17,16,19,20,23,23,22,19,18,18,15,15,20,21,21,17,15,14
17112,18,19,23,28,27,20,18,19,21,22,24,25,23,20,19,18,17,17,21,22,22,18,17,16
17166,18,20,24,27,26,18,18,18,20,22,25,25,22,20,17,16,15,17,21,20,21,20,16,15
17196,16,16,23,28,28,20,18,17,17,20,22,23,22,19,17,17,16,14,19,21,20,18,16,14
17246,18,20,23,27,26,20,18,18,19,22,26,26,25,19,17,16,14,15,23,25,24,20,17,16
17306,19,19,24,26,26,20,18,18,20,22,24,24,23,22,17,16,14,15,20,20,21,21,17,14
17316,18,18,23,26,25,19,17,16,18,21,25,25,23,20,17,15,12,13,21,24,24,20,16,13
17341,17,21,23,25,24,20,19,19,18,21,25,27,25,20,18,17,16,17,21,23,22,22,20,18
17351,17,18,23,26,26,19,17,16,18,21,27,27,26,20,17,16,15,16,22,26,27,20,17,17
17482,17,17,23,25,25,18,15,15,17,18,21,22,21,17,16,16,14,14,17,18,18,16,15,13
17501,18,18,23,25,25,19,16,17,19,21,24,23,23,20,17,15,13,13,20,20,21,20,16,14
17521,18,20,23,25,23,19,18,18,21,22,25,25,24,22,18,16,13,14,20,21,22,23,18,15
17546,19,20,23,23,23,19,18,18,19,21,26,28,26,21,18,16,15,16,22,23,23,21,18,16
17561,18,19,24,26,25,20,18,16,16,21,28,29,26,22,18,16,13,15,21,24,24,21,18,16
17596,19,17,21,24,24,18,17,16,17,19,22,23,22,20,17,15,12,13,19,18,19,19,16,13
17607,19,19,22,24,23,19,17,18,19,21,24,24,23,21,18,16,13,13,21,20,21,20,16,14
17631,18,19,23,24,23,19,17,17,19,21,25,25,26,22,18,15,13,14,21,22,22,21,17,15
17717,18,19,23,23,23,20,18,17,18,21,26,25,25,22,18,16,13,13,21,22,22,22,17,15
18038,19,18,20,21,22,18,18,17,18,19,22,27,26,19,18,17,16,17,21,24,24,20,18,17
18136,17,18,20,21,22,19,18,18,17,19,23,26,25,21,18,16,13,15,21,23,24,21,19,17
18161,17,18,19,21,21,18,17,18,19,19,24,26,26,20,17,14,13,14,22,24,23,20,17,14
18171,18,18,20,21,22,18,18,18,19,21,24,26,27,21,18,15,13,14,24,27,26,20,18,15
18256,17,19,21,22,23,18,18,18,19,21,24,27,26,19,16,15,15,16,24,27,26,19,18,16
18273,18,18,20,22,23,18,18,18,18,19,21,26,25,19,18,17,16,19,24,28,26,20,19,19
18281,17,19,21,23,23,18,18,18,18,19,22,26,24,18,17,17,16,19,24,28,26,19,19,18
18311,18,19,20,22,23,17,18,18,19,20,22,26,26,18,16,15,14,16,25,26,25,19,18,16
19021,17,19,20,21,21,18,17,17,18,21,24,26,25,19,16,13,11,12,20,22,22,19,17,13
19051,17,18,18,19,20,18,17,17,18,19,23,25,24,19,16,14,12,13,21,21,21,20,17,14
19076,17,19,19,20,20,18,17,17,18,21,23,25,24,19,16,14,11,13,19,21,22,20,16,13
19151,17,19,20,20,21,18,18,18,19,21,24,25,25,19,15,13,11,12,21,23,23,20,16,14
19191,18,19,20,21,22,19,19,19,20,21,24,26,25,20,16,14,13,14,22,22,23,21,18,15
19261,17,18,20,21,22,19,19,19,19,21,25,26,25,20,15,13,12,13,22,23,23,20,16,14
19311,18,19,20,24,23,19,18,18,19,20,23,27,25,19,17,17,15,17,22,25,24,20,18,16
19376,19,19,20,22,22,18,18,18,19,20,23,25,24,18,17,16,15,16,24,27,25,19,18,16
19416,19,20,20,22,23,19,18,18,20,20,24,25,23,19,16,14,13,15,21,22,22,19,16,14
19432,19,19,21,23,23,19,19,18,19,20,23,25,26,20,18,17,16,16,20,24,23,20,19,17
19451,19,18,19,22,22,16,16,16,17,18,20,24,24,17,17,17,16,17,20,24,22,18,18,17
20146,17,18,21,22,21,19,18,18,20,22,24,24,23,19,16,14,12,11,19,20,22,21,16,13
20186,15,16,18,21,20,16,17,17,17,18,20,22,21,16,15,14,12,13,17,18,18,15,13,11
20266,17,17,19,23,21,18,18,18,19,20,24,25,23,18,17,16,13,14,21,21,21,18,16,14
20276,20,19,21,22,22,20,20,19,20,22,26,25,24,20,19,17,14,13,21,23,23,22,18,15
20341,20,19,21,22,22,20,19,19,20,21,24,26,24,19,18,15,13,13,20,22,22,21,17,14
20356,17,17,19,22,21,18,18,18,19,20,23,24,24,20,19,19,18,18,22,21,21,20,18,15
20361,18,18,20,22,21,18,18,20,19,20,24,25,24,19,19,19,18,18,22,21,20,18,18,16
20371,18,18,22,22,21,18,18,19,20,22,25,25,24,18,17,17,15,16,22,23,22,20,17,15
20421,18,17,21,23,21,19,19,20,21,22,25,25,24,18,18,16,14,14,22,22,20,19,17,14
20432,17,18,23,22,21,19,18,19,20,22,23,25,23,18,19,18,16,15,23,23,23,20,18,16
20441,19,20,21,23,23,20,19,19,19,21,24,26,24,18,16,15,13,13,21,23,23,19,16,14
20506,20,19,21,22,23,20,20,19,20,20,24,26,25,19,16,14,13,13,23,25,25,19,17,14
20556,18,18,22,23,23,20,19,19,19,19,23,24,23,17,15,13,12,13,22,24,23,19,14,12
20601,16,17,20,21,22,18,17,17,18,19,21,24,22,17,16,14,12,15,20,19,18,18,14,11
20606,16,18,21,22,22,19,17,18,19,21,23,25,23,17,16,15,14,15,22,23,21,18,16,13
20631,19,20,20,23,22,19,18,17,18,20,22,24,22,17,16,14,13,15,22,24,22,17,16,14
20696,16,18,20,21,21,20,18,19,20,22,22,24,22,18,16,14,13,15,21,21,20,18,13,11
20751,18,19,21,22,22,20,19,20,19,21,23,24,22,19,18,18,16,18,22,21,17,16,15,13
21111,21,21,24,22,22,19,20,21,22,20,23,24,24,19,18,18,16,16,22,22,22,18,16,15
21126,18,19,22,24,23,19,19,20,21,19,22,24,24,19,17,16,15,16,21,22,22,18,15,14
21161,17,18,22,21,20,19,18,19,16,15,20,21,22,18,16,15,11,11,19,22,21,16,14,11
21171,19,19,21,21,20,20,19,20,18,17,21,22,21,18,17,16,13,14,20,23,22,17,16,13
21187,20,21,23,22,21,20,20,21,21,19,23,25,24,20,20,19,18,18,21,21,22,20,19,16
21226,20,20,24,23,22,20,21,22,19,18,22,24,23,20,18,16,13,14,21,22,23,18,15,13
21261,20,20,22,22,21,20,20,20,18,17,22,24,23,20,19,18,15,16,19,21,22,20,17,15
21276,21,21,24,24,23,20,20,20,22,20,23,25,24,19,18,17,16,16,22,21,22,19,16,15
21297,21,20,25,24,23,21,20,21,19,18,23,25,25,21,19,17,15,14,23,23,23,18,17,15
21312,19,20,22,21,20,19,19,20,18,17,21,23,22,18,17,17,15,15,22,24,23,16,16,15
21323,21,21,23,21,21,19,20,21,19,18,22,25,24,20,20,19,18,19,22,23,23,19,19,18
22036,17,17,22,26,26,19,17,18,18,18,22,24,24,19,17,16,15,16,20,21,21,18,14,12
22141,21,21,24,24,22,20,20,20,21,20,24,25,24,19,18,17,16,17,22,23,22,18,17,14
