Station Number,2022092624,2022092703,2022092706,2022092709,2022092712,2022092715,2022092718,2022092721,2022092724,2022092803,2022092806,2022092809,2022092812,2022092815,2022092818,2022092821,2022092824
11001,17,17,17,20,19,17,12,11,11,13,15,18,20,19,16,15,15
11016,17,17,18,21,19,17,13,14,12,14,15,19,19,19,17,17,15
11046,16,15,16,20,19,17,13,12,13,14,17,20,21,21,16,15,15
11076,15,15,16,20,19,17,11,9,8,8,9,17,19,18,15,15,13
11121,16,15,13,21,19,18,13,9,8,8,8,17,19,20,16,14,12
11151,17,17,15,20,19,17,13,11,12,14,16,21,21,21,16,17,16
11176,16,16,16,21,19,17,13,11,10,10,10,17,20,19,16,15,14
11206,16,16,16,20,21,20,13,11,9,8,10,16,17,18,16,16,15
11276,15,13,12,19,20,19,12,10,8,6,7,16,18,18,15,14,14
11291,15,15,15,21,21,19,14,12,10,8,9,17,18,17,15,15,16
11316,12,12,13,19,21,19,13,9,7,5,5,15,19,18,14,13,14
12011,12,12,13,20,21,19,13,10,8,6,6,16,19,18,16,15,15
12041,13,12,12,18,21,20,13,10,8,7,8,15,17,17,14,13,14
12141,10,10,10,17,20,19,13,11,8,7,8,14,17,17,14,12,13
12181,9,8,9,17,20,19,14,10,8,9,9,14,17,17,13,12,11
12231,7,10,11,18,19,18,13,9,8,6,6,14,17,17,12,11,9
12261,11,11,10,18,21,20,15,12,10,9,9,14,17,17,13,13,12
12266,9,8,9,17,20,19,13,11,10,8,8,14,16,17,13,12,11
12301,11,10,11,18,21,20,15,12,10,9,9,14,18,18,14,13,12
12386,8,7,7,16,21,20,14,10,9,8,7,13,18,18,13,11,10
12396,9,8,8,15,20,20,14,11,10,9,8,14,17,18,13,12,11
12411,8,6,5,15,18,18,13,10,8,6,5,12,16,16,12,10,8
12442,12,10,9,15,20,20,16,14,12,10,9,14,18,18,16,15,12
12451,11,10,9,16,20,20,16,13,11,9,9,14,18,18,15,13,11
12512,9,8,9,16,19,19,13,11,9,8,9,15,17,17,13,12,10
12551,8,7,8,16,20,20,13,10,8,7,7,14,17,18,14,11,11
12596,10,9,10,17,21,21,16,12,12,9,9,15,18,19,16,14,12
12626,10,8,8,16,20,19,15,12,10,8,9,15,18,18,15,14,12
12632,8,8,8,17,20,19,14,11,9,7,8,17,17,17,13,13,11
12691,9,7,7,16,19,19,14,10,8,6,7,15,16,16,13,12,11
12746,9,5,6,15,20,19,11,9,9,7,7,13,16,16,13,11,11
15041,11,9,10,17,20,19,11,9,7,9,8,13,17,17,11,10,10
15076,8,8,7,16,20,19,14,11,10,9,8,12,18,18,13,12,11
13061,16,15,16,22,22,19,13,11,10,8,9,18,19,19,16,16,16
13086,16,16,17,21,22,20,14,11,10,9,8,17,19,19,16,16,16
13121,16,15,16,20,22,20,13,10,10,10,10,17,18,18,16,15,16
13146,16,16,17,21,22,20,14,14,16,16,16,20,19,19,17,17,17
13181,16,16,17,20,22,21,15,13,13,11,10,17,18,18,17,15,15
13261,11,10,11,19,22,21,14,11,11,8,8,16,19,19,14,12,12
13277,13,13,13,19,22,20,17,15,13,12,11,16,19,18,17,15,13
13311,11,12,15,20,22,21,14,11,10,10,11,18,19,19,15,15,14
13321,9,10,10,18,21,20,13,12,10,10,9,16,20,20,14,13,12
14026,10,10,14,20,22,21,15,11,10,9,10,17,19,19,16,16,15
14071,11,11,12,19,22,21,15,12,10,10,10,17,20,20,15,15,14
14101,12,11,11,17,22,21,17,15,13,11,11,16,20,19,16,15,14
14116,8,9,9,18,23,22,16,14,13,11,11,18,22,21,16,15,13
14121,11,10,9,16,22,22,16,15,14,12,10,17,21,20,16,15,14
14136,10,10,10,17,22,21,15,14,13,11,11,16,20,19,15,14,13
14163,12,12,12,18,21,20,17,15,15,13,13,17,21,21,18,17,16
14206,10,8,8,18,21,20,16,13,12,11,12,17,20,19,15,14,13
14286,11,10,10,16,21,19,14,13,13,13,13,16,18,18,14,14,14
15116,9,8,10,17,22,21,15,13,12,10,10,15,19,19,15,14,13
15161,10,10,10,17,21,20,15,13,11,9,9,15,18,18,15,14,12
15231,9,8,9,18,21,20,14,11,9,8,8,16,20,19,15,14,13
