Station Number,2022092009,2022092012,2022092015,2022092018,2022092021,2022092024,2022092103,2022092106,2022092109,2022092112,2022092115,2022092118,2022092121,2022092124,2022092203,2022092206,2022092209,2022092212,2022092215,2022092218,2022092221,2022092224
11001,12,12,12,8,9,8,8,9,12,14,13,10,10,10,10,12,16,17,17,14,12,12
11016,11,13,13,9,9,9,9,9,12,14,14,11,11,12,12,13,16,17,17,15,14,14
11046,11,12,13,8,9,8,7,8,12,14,14,10,11,12,11,12,16,17,17,14,13,13
11076,11,12,11,7,6,5,4,6,12,13,13,9,9,8,8,10,16,18,18,12,11,10
11121,11,12,12,8,6,6,4,4,12,14,14,10,8,8,7,8,15,17,18,13,10,8
11151,11,12,12,11,9,9,7,7,12,14,14,11,10,12,11,11,16,17,17,14,12,14
11176,12,12,11,8,8,8,7,7,12,14,14,10,9,9,8,9,16,17,18,12,10,9
11206,13,12,12,8,7,7,7,8,12,14,14,10,9,9,9,10,15,17,17,13,12,11
11276,13,13,13,9,7,6,5,4,11,15,15,10,7,5,6,7,13,17,18,12,9,8
11291,13,14,13,8,8,8,8,7,13,15,15,11,11,10,10,10,15,17,16,13,13,12
11316,13,14,13,9,8,7,6,5,11,15,15,10,7,6,5,5,13,16,16,11,9,8
12011,12,14,13,9,7,7,5,5,12,15,15,10,7,6,6,6,14,17,17,12,9,8
12041,12,13,13,9,7,7,7,6,11,14,14,9,7,7,7,7,12,16,16,12,9,9
12141,15,14,13,8,7,7,6,5,11,14,14,10,8,7,6,5,11,13,14,12,9,8
12181,13,14,13,8,6,6,5,6,11,14,14,10,8,6,4,4,11,13,13,11,9,8
12231,10,14,12,7,5,5,4,5,11,14,14,9,6,5,3,4,10,14,15,11,8,6
12261,12,15,13,9,6,6,6,6,12,14,15,10,9,6,5,5,10,13,14,12,10,8
12266,11,14,13,8,6,5,4,6,11,14,14,9,7,6,4,4,11,13,14,11,9,8
12301,12,15,14,9,7,6,5,7,12,14,15,10,9,6,5,5,11,14,15,12,11,8
12386,13,15,13,8,6,4,3,5,12,14,15,9,7,4,4,4,12,15,15,10,8,7
12396,12,15,14,8,6,5,5,6,12,16,15,10,8,6,5,6,11,16,16,11,10,8
12411,9,13,13,7,4,3,3,5,10,13,14,8,7,4,2,4,10,15,15,12,9,8
12442,12,15,14,9,8,7,6,7,12,15,15,11,11,8,6,6,12,16,16,13,13,11
12451,12,15,14,9,6,6,7,8,12,15,15,11,10,8,6,6,12,17,17,13,12,11
12512,11,13,13,8,5,4,5,6,11,14,13,9,9,6,5,6,13,16,16,11,11,10
12551,11,14,14,8,4,3,4,5,11,15,15,9,8,6,4,5,13,16,16,11,11,10
12596,12,15,15,10,7,6,6,7,11,16,16,12,10,8,5,6,13,16,17,14,13,12
12626,13,14,15,9,7,6,4,5,10,15,16,11,9,8,6,6,12,16,17,14,13,12
12632,11,14,14,7,4,4,4,4,10,15,15,10,7,7,6,5,13,15,15,13,13,11
12691,10,13,13,8,4,3,3,4,9,14,14,10,7,7,6,4,13,13,13,12,12,10
12746,12,15,15,8,4,3,4,5,9,15,15,9,6,6,5,4,10,15,15,12,11,9
15041,14,13,11,6,5,5,3,3,11,13,12,7,6,5,3,3,10,13,12,9,7,6
15076,13,14,13,8,6,6,4,5,11,14,14,9,8,6,4,4,11,13,13,10,9,8
13061,13,13,12,8,10,9,7,7,13,15,15,10,9,8,7,9,16,18,17,11,10,9
13086,14,13,12,8,10,9,9,8,12,15,14,10,9,8,7,9,16,18,18,12,10,10
13121,12,13,14,9,9,9,9,8,12,14,14,11,9,8,8,9,15,17,17,12,10,10
13146,13,12,12,9,9,9,9,9,13,14,14,10,12,14,13,14,17,18,18,14,16,15
13181,15,13,12,10,10,10,10,9,13,14,14,11,10,9,9,10,15,17,16,15,12,11
13261,12,15,13,9,8,7,6,7,13,15,15,10,7,6,6,7,14,17,17,12,9,9
13277,14,13,12,10,10,9,9,9,12,14,14,11,10,9,9,9,14,16,15,14,13,12
13311,14,14,13,9,9,9,8,8,13,14,14,10,9,8,8,9,15,14,15,13,12,12
13321,12,13,12,9,7,7,5,6,13,15,14,9,7,6,6,6,14,15,15,11,10,9
14026,14,16,14,10,9,9,9,9,13,15,15,10,9,8,9,9,13,14,15,13,14,14
14071,14,15,14,9,9,10,9,8,14,16,15,10,9,8,8,8,15,15,16,12,13,12
14101,13,16,15,10,10,8,8,9,13,15,15,11,11,8,7,7,13,16,16,12,13,12
14116,14,16,14,10,9,10,10,9,14,17,16,11,11,10,9,9,17,19,19,14,15,15
14121,14,16,14,10,11,10,9,9,14,16,16,11,11,9,9,9,15,18,18,13,13,13
14136,13,16,15,10,10,8,7,8,13,15,15,11,10,8,6,6,14,16,16,11,13,12
14163,12,15,14,10,11,10,10,10,14,16,16,12,13,12,11,10,12,17,17,15,17,15
14206,13,15,14,10,8,8,7,7,13,16,16,11,10,8,6,5,14,16,16,13,14,13
14286,11,14,13,8,7,8,8,9,11,14,14,10,10,9,8,8,12,14,14,12,13,14
15116,13,14,14,9,8,7,7,6,12,16,15,11,9,7,6,5,13,14,15,11,11,10
15161,13,15,13,9,6,6,5,7,12,15,15,11,9,7,5,5,13,14,14,12,10,10
15231,12,15,14,8,7,6,5,6,12,15,15,10,8,6,4,5,13,14,15,12,11,10
15241,13,15,14,10,8,7,6,7,12,15,15,11,10,8,7,6,13,15,15,12,12,10
15251,12,14,14,9,7,6,6,8,12,15,15,11,9,7,6,6,13,16,16,13,12,11
15311,13,15,14,9,8,7,7,7,13,15,15,10,9,6,5,6,13,15,15,11,12,10
15321,13,16,15,10,8,7,7,8,13,16,17,12,10,8,6,6,13,15,16,12,13,11
